"mun";"lei";"desc";"link";"UF";"lei_ord";"ata";"decreto";"medida";"oficio";"portaria";"resolucao";"data";"codmun";"id_munic_7";"id_estado"
"Niterói";"Lei Ordinária Nº 3493 de 6 de maio de 2020";"Altera a data da celebração do Dia das Mães em Niterói no ano de 2020.";"http://leismunicipa.is/mjcay";"RJ";1;0;0;0;0;0;0;2020-05-06;330330;3303302;33
"Uberaba";"Decreto Nº 5496 de 6 de maio de 2020";"DISPÕE SOBRE A NOMEAÇÃO PARA O CARGO DE PROVIMENTO EFETIVO DE PSICOLOGO, QUE INTEGRA A CARREIRA DE ESPECIALISTA DE SAÚDE I, NOS TERMOS DAS LEIS COMPLEMENTARES Nº392/2008 E Nº499/20...";"http://leismunicipa.is/kfmyb";"MG";0;0;1;0;0;0;0;2020-05-06;317010;3170107;31
"Uberaba";"Decreto Nº 5487 de 6 de maio de 2020";"Prorroga os prazos de vigência dos Decretos nº 5381/2020 e 5382/2020 e dá outras providências.";"http://leismunicipa.is/eakym";"MG";0;0;1;0;0;0;0;2020-05-06;317010;3170107;31
"Uberaba";"Decreto Nº 5494 de 6 de maio de 2020";"Dispõe sobre a suspensão do prazo de validade do Concurso Público nº 001/2015.";"http://leismunicipa.is/ykfmb";"MG";0;0;1;0;0;0;0;2020-05-06;317010;3170107;31
"Recife";"Portaria do Executivo Nº 962 de 6 de maio de 2020";"--";"http://leismunicipa.is/ymiek";"PE";0;0;0;0;0;1;0;2020-05-06;261160;2611606;26
"Santos";"Decreto Nº 8953 de 6 de maio de 2020";"ALTERA DISPOSITIVO DO DECRETO Nº 8.949, DE 26 DE ABRIL DE 2020, QUE CRIA A COMISSÃO ESPECIAL DE FISCALIZAÇÃO E TRANSPARÊNCIA DAS CONTRATAÇÕES PARA O ENFRENTAMENTO DA EMERGÊNCIA EM ...";"http://leismunicipa.is/mhify";"SP";0;0;1;0;0;0;0;2020-05-06;354850;3548500;35
"Uberaba";"Decreto Nº 5498 de 6 de maio de 2020";"DISPÕE SOBRE A DESIGNAÇÃO PARA O EXERCÍCIO DA FUNÇÃO PÚBLICA TEMPORÁRIA DE ENFERMEIRO PADRÃO, E DÁ OUTRAS PROVIDÊNCIAS.";"http://leismunicipa.is/fkmyb";"MG";0;0;1;0;0;0;0;2020-05-06;317010;3170107;31
"Uberaba";"Decreto Nº 5499 de 6 de maio de 2020";"DISPÕE SOBRE A DESIGNAÇÃO, PARA O EXERCÍCIO DA FUNÇÃO PÚBLICA TEMPORÁRIA DE TÉCNICO DE ENFERMAGEM, E DÁ OUTRAS PROVIDÊNCIAS.";"http://leismunicipa.is/yfkbm";"MG";0;0;1;0;0;0;0;2020-05-06;317010;3170107;31
"Niterói";"Lei Ordinária Nº 3494 de 6 de maio de 2020";"Dispõe sobre a obrigação de observância de distância mínima de 1,5m (um metro e meio) em filas de espera, em estabelecimentos comerciais autorizados a funcionar durante a pandemia ...";"http://leismunicipa.is/bycmj";"RJ";1;0;0;0;0;0;0;2020-05-06;330330;3303302;33
"Recife";"Decreto Nº 33656 de 6 de maio de 2020";"ALTERA OS DECRETOS MUNICIPAIS DE Nº 33.376/2020 E 33.529/2020 PARA PRORROGAR OS PRAZOS PARA O RECADASTRAMENTO DOS PERMISSIONÁRIOS, CONDUTORES AUXILIARES E RESPECTIVOS VEÍCULOS VINC...";"http://leismunicipa.is/fkgym";"PE";0;0;1;0;0;0;0;2020-05-06;261160;2611606;26
"Recife";"Portaria do Executivo Nº 948 de 6 de maio de 2020";"--";"http://leismunicipa.is/kieym";"PE";0;0;0;0;0;1;0;2020-05-06;261160;2611606;26
"Recife";"Portaria do Executivo Nº 945 de 5 de maio de 2020";"--";"http://leismunicipa.is/ikemy";"PE";0;0;0;0;0;1;0;2020-05-05;261160;2611606;26
"São Paulo";"Decreto Nº 59396 de 5 de maio de 2020";"Regulamenta a Lei nº 17.340, de 30 de abril de 2020, que dispõe sobre medidas de proteção da saúde pública e de assistência social e outras medidas para o enfrentamento da Emergênc...";"http://leismunicipa.is/imyef";"SP";0;0;1;0;0;0;0;2020-05-05;355030;3550308;35
"Salvador";"Decreto Nº 32382 de 5 de maio de 2020";"Fica aberto o Crédito Adicional Extraordinário para atender as ações de combate a pandemia do COVID-19.";"http://leismunicipa.is/ghymi";"BA";0;0;1;0;0;0;0;2020-05-05;292740;2927408;29
"Salvador";"Decreto Nº 32383 de 5 de maio de 2020";"Fica aberto o Crédito Adicional Extraordinário para atender as ações de combate a pandemia do COVID-19.";"http://leismunicipa.is/yghim";"BA";0;0;1;0;0;0;0;2020-05-05;292740;2927408;29
"Manaus";"Decreto Nº 4820 de 5 de maio de 2020";"DISPÕE sobre medidas de contingenciamento, para enfrentamento da situação emergencial em saúde pública, decorrente da pandemia do novo Coronavírus (COVID-19), no âmbito da Administ...";"http://leismunicipa.is/nygkb";"AM";0;0;1;0;0;0;0;2020-05-05;130260;1302603;13
"Curitiba";"Lei Ordinária Nº 15627 de 5 de maio de 2020";"Institui o Regime Emergencial de Operação e Custeio do Transporte Coletivo para o enfrentamento econômico e social da emergência em saúde pública decorrente da pandemia da COVID-19...";"http://leismunicipa.is/henya";"PR";1;0;0;0;0;0;0;2020-05-05;410690;4106902;41
"Patos de Minas";"Decreto Nº 4827 de 5 de maio de 2020";"Dispõe sobre medidas de racionalização para proteção à coletividade no enfrentamento da emergência de saúde pública decorrente do Coronavírus (COVID-19) no município de Patos de Mi...";"http://leismunicipa.is/imygc";"MG";0;0;1;0;0;0;0;2020-05-05;314800;3148004;31
"Recife";"Portaria do Executivo Nº 944 de 5 de maio de 2020";"--";"http://leismunicipa.is/kiyem";"PE";0;0;0;0;0;1;0;2020-05-05;261160;2611606;26
"Salvador";"Decreto Nº 32384 de 5 de maio de 2020";"Dispõe sobre novas medidas de prevenção e controle para enfrentamento do COVID-19 no âmbito do município de Salvador e dá outras providências.";"http://leismunicipa.is/mgyhi";"BA";0;0;1;0;0;0;0;2020-05-05;292740;2927408;29
"São Bernardo do Campo";"Ato da Mesa Nº 1039 de 5 de maio de 2020";"Dispõe sobre os procedimentos e regras para fins de prevenção à infecção e à propagação da COVID-19 no âmbito da Câmara Municipal de São Bernardo do Campo, e dá outras providências...";"http://leismunicipa.is/dbykm";"SP";0;0;0;0;0;0;0;2020-05-05;354870;3548708;35
"Recife";"Portaria do Executivo Nº 943 de 5 de maio de 2020";"--";"http://leismunicipa.is/imkye";"PE";0;0;0;0;0;1;0;2020-05-05;261160;2611606;26
"Recife";"Portaria do Executivo Nº 946 de 5 de maio de 2020";"--";"http://leismunicipa.is/ykemi";"PE";0;0;0;0;0;1;0;2020-05-05;261160;2611606;26
"Rio de Janeiro";"Lei Ordinária Nº 6738 de 4 de maio de 2020";"Reconhece, para os fins do art. 65. da Lei Complementar Federal nº 101, de 2000, a ocorrência de estado de calamidade pública no Município do Rio de Janeiro.";"http://leismunicipa.is/mfgyi";"RJ";1;0;0;0;0;0;0;2020-05-04;330455;3304557;33
"Salvador";"Decreto Nº 32378 de 4 de maio de 2020";"Dispõe sobre novas medidas de prevenção e controle para enfrentamento do COVID-19 no âmbito do município de Salvador.";"http://leismunicipa.is/gyhim";"BA";0;0;1;0;0;0;0;2020-05-04;292740;2927408;29
"Sorocaba";"Decreto Nº 25733 de 4 de maio de 2020";"(Dispõe sobre a obrigatoriedade do uso de máscaras faciais pelos munícipes em vias e locais públicos, no transporte público coletivo, transporte por aplicativos e táxis, estabeleci...";"http://leismunicipa.is/mgify";"SP";0;0;1;0;0;0;0;2020-05-04;355220;3552205;35
"Cabo de Santo Agostinho";"Decreto Nº 1893 de 4 de maio de 2020";"Altera o Decreto nº 1.885, de 13 de abril de 2020, que dispõe sobre novas medidas de restrições para o combate ao Coronavírus (COVID-19), e dá outras providências.";"http://leismunicipa.is/ghmyc";"PE";0;0;1;0;0;0;0;2020-05-04;260290;2602902;26
"Macapá";"Decreto Nº 2004 de 3 de maio de 2020";"DISPÕE SOBRE AS PRORROGAÇÕES DOS DECRETOS MUNICIPAIS Nº 1626, 14 DE MARÇO DE 2020 E Nº 1654, DE 16 DE MARÇO DE 2020.";"http://leismunicipa.is/amyhj";"AP";0;0;1;0;0;0;0;2020-05-03;160030;1600303;16
"Macapá";"Decreto Nº 2006 de 3 de maio de 2020";"DISPÕE SOBRE A PRORROGAÇÃO DO DECRETO Nº 1833, DE 03 DE ABRIL DE 2020.";"http://leismunicipa.is/ymjib";"AP";0;0;1;0;0;0;0;2020-05-03;160030;1600303;16
"Porto Alegre";"Decreto Nº 20564 de 2 de maio de 2020";"Altera o parágrafo único do art. 8º, o inc. III do art. 15, o caput e parágrafo único do art. 16, os §§ 1 e 3º do art. 22, o caput e o parágrafo único do art. 41, o caput do parágr...";"http://leismunicipa.is/gemdy";"RS";0;0;1;0;0;0;0;2020-05-02;431490;4314902;43
"Porto Alegre";"Decreto Nº 20565 de 2 de maio de 2020";"Altera o caput e o parágrafo único do art. 48, o caput do art. 50, os §§ 1º e 2º do art. 53, os capita dos arts. 56, 57 e 62, o § 2º do art. 64; e inclui os §§ 1º e 2º no art. 50, ...";"http://leismunicipa.is/dcymg";"RS";0;0;1;0;0;0;0;2020-05-02;431490;4314902;43
"Itapevi";"Decreto Nº 5542 de 2 de maio de 2020";"<U+0093>DISPÕE SOBRE NOVAS MEDIDAS PARA ENFRENTAMENTO DA EMERGÊNCIA EM SAÚDE PÚBLICA DE IMPORTÂNCIA INTERNACIONAL DECORRENTE DO NOVO CORONAVÍRUS ESPECIALMENTE PARA AGÊNCIAS BANCÁRIAS, LOT...";"http://leismunicipa.is/mdgyb";"SP";0;0;1;0;0;0;0;2020-05-02;352250;3522505;35
"Recife";"Portaria do Executivo Nº 941 de 1 de maio de 2020";"--";"http://leismunicipa.is/ikeym";"PE";0;0;0;0;0;1;0;2020-05-01;261160;2611606;26
"Recife";"Portaria do Executivo Nº 942 de 1 de maio de 2020";"--";"http://leismunicipa.is/ekmiy";"PE";0;0;0;0;0;1;0;2020-05-01;261160;2611606;26
"Niterói";"Decreto Nº 13581 de 30 de abril de 2020";"DISPÕE SOBRE A PRORROGAÇÃO DAS MEDIDAS RESTRITIVAS DE ISOLAMENTO PARA REDUÇÃO DA TRANSMISSÃO DO CORONAVÍRUS E DÁ OUTRAS PROVIDÊNCIAS.";"http://leismunicipa.is/aymbd";"RJ";0;0;1;0;0;0;0;2020-04-30;330330;3303302;33
"Ribeirão Preto";"Lei Ordinária Nº 14471 de 30 de abril de 2020";"ESTABELECE NO ÂMBITO DO MUNICÍPIO DE RIBEIRÃO PRETO, A OBRIGATORIEDADE DOS BANCOS E CORRESPONDENTES BANCÁRIOS PROVIDENCIAREM A LIMPEZA DOS TERMINAIS E EQUIPAMENTOS DURANTE A PANDEM...";"http://leismunicipa.is/ifybm";"SP";1;0;0;0;0;0;0;2020-04-30;354340;3543402;35
"Patos de Minas";"Decreto Nº 4824 de 30 de abril de 2020";"Abre Crédito Suplementar e dá outras providências.";"http://leismunicipa.is/ahbyn";"MG";0;0;1;0;0;0;0;2020-04-30;314800;3148004;31
"Macapá";"Decreto Nº 1997 de 30 de abril de 2020";"DISPÕE SOBRE A PRORROGAÇÃO DO DECRETO Nº 1656, DE 16 DE MARÇO DE 2020.";"http://leismunicipa.is/ahymj";"AP";0;0;1;0;0;0;0;2020-04-30;160030;1600303;16
"Porto Alegre";"Decreto Nº 20562 de 30 de abril de 2020";"TORNA SEM EFEITO a publicação do Decreto nº 20.562, de 30 de abril de 2020 no Diário Oficial de Porto Alegre, no caderno do Executivo do dia 1º de maio de 2020, Edição Extra nº 624...";"http://leismunicipa.is/emgdy";"RS";0;0;1;0;0;0;0;2020-04-30;431490;4314902;43
"Porto Alegre";"Decreto Nº 20563 de 30 de abril de 2020";"TORNA SEM EFEITO a publicação do Decreto nº 20.563, de 30 de abril de 2020 no Diário Oficial de Porto Alegre, no Executivo do dia 1º de maio de 2020, Edição Extra nº 6240, constant...";"http://leismunicipa.is/dycmg";"RS";0;0;1;0;0;0;0;2020-04-30;431490;4314902;43
"Juiz de Fora";"Lei Ordinária Nº 14030 de 30 de abril de 2020";"Dispõe sobre a alteração do prazo para pagamento dos tributos que menciona e dá outras providências.";"http://leismunicipa.is/ymfib";"MG";1;0;0;0;0;0;0;2020-04-30;313670;3136702;31
"Uberlândia";"Decreto Nº 18603 de 30 de abril de 2020";"ALTERA O DECRETO Nº 18.525, DE 28 DE FEVEREIRO DE 2020  E SUAS ALTERAÇÕES, QUE <U+0093>INSTITUI O COMITÊ MUNICIPAL  DE ENFRENTAMENTO AO COVID-19, DESIGNA MEMBROS E  REVOGA O DECRETO Nº 18...";"http://leismunicipa.is/cgaym";"MG";0;0;1;0;0;0;0;2020-04-30;317020;3170206;31
"Uberlândia";"Decreto Nº 18604 de 30 de abril de 2020";"ALTERA O DECRETO Nº 18.592, DE 20 DE ABRIL DE 2020, QUE  <U+0093>ALTERA O DECRETO Nº 18.553, DE 20 DE MARÇO DE 2020  QUE <U+0091>DECLARA SITUAÇÃO DE EMERGÊNCIA NO MUNICÍPIO  DE UBERLÂNDIA E DEFI...";"http://leismunicipa.is/cgyma";"MG";0;0;1;0;0;0;0;2020-04-30;317020;3170206;31
"São Paulo";"Lei Ordinária Nº 17340 de 30 de abril de 2020";"Dispõe sobre medidas de proteção da saúde pública e de assistência, bem como relativas a dilação e suspensão de prazos de alvarás e concursos públicos para o enfrentamento da Emerg...";"http://leismunicipa.is/byamf";"SP";1;0;0;0;0;0;0;2020-04-30;355030;3550308;35
"São Paulo";"Decreto Nº 59389 de 30 de abril de 2020";"Autoriza a cessão de uso, precária e gratuita, de espaços e logradouros públicos para a realização, por laboratórios públicos e privados, de exames para Covid-19 por meio de ""drive...";"http://leismunicipa.is/baymf";"SP";0;0;1;0;0;0;0;2020-04-30;355030;3550308;35
"Recife";"Portaria do Executivo Nº 937 de 29 de abril de 2020";"--";"http://leismunicipa.is/eygmd";"PE";0;0;0;0;0;1;0;2020-04-29;261160;2611606;26
"Florianópolis";"Decreto Nº 21519 de 29 de abril de 2020";"ESTABELECE A OBRIGATORIEDADE DE UTILIZAÇÃO DE MASCARAS NA CIDADE DE FLORIANÓPOLIS, COMO MEDIDA ESSENCIAL AO ENFRENTAMENTO DA EMERGÊNCIA DE SAÚDE PÚBLICA DE IMPORTÂNCIA INTERNACIONA...";"http://leismunicipa.is/mybag";"SC";0;0;1;0;0;0;0;2020-04-29;420540;4205407;42
"Florianópolis";"Decreto Nº 21513 de 29 de abril de 2020";"CRIA NOVA CLASSIFICAÇÃO ORÇAMENTÁRIA - ELEMENTO DE DESPESA E A FONTE DE RECURSO JUNTO AO QDD - QUADRO DE DETALHAMENTO DE DESPESA JUNTO AO ORÇAMENTO DO MUNICÍPIO DE FLORIANÓPOLIS PA...";"http://leismunicipa.is/bmagy";"SC";0;0;1;0;0;0;0;2020-04-29;420540;4205407;42
"Florianópolis";"Decreto Nº 21518 de 29 de abril de 2020";"DISPÕE SOBRE O USO RACIONAL DE ÁGUA DURANTE OS PERÍODOS DE ESTIAGEM.";"http://leismunicipa.is/baygm";"SC";0;0;1;0;0;0;0;2020-04-29;420540;4205407;42
"Florianópolis";"Decreto Nº 21514 de 29 de abril de 2020";"ABRE CRÉDITO ADICIONAL SUPLEMENTAR JUNTO AO ORÇAMENTO DO MUNICÍPIO DE FLORIANÓPOLIS PARA O EXERCÍCIO DE 2020.";"http://leismunicipa.is/bagym";"SC";0;0;1;0;0;0;0;2020-04-29;420540;4205407;42
"São Paulo";"Decreto Nº 59386 de 29 de abril de 2020";"Confere nova redação ao artigo 10 do Decreto nº 59.283, de 16 de março de 2020, que declarou situação de emergência no Município de São Paulo e definiu outras medidas para o enfren...";"http://leismunicipa.is/ljdyk";"SP";0;0;1;0;0;0;0;2020-04-29;355030;3550308;35
"Florianópolis";"Decreto Nº 21509 de 29 de abril de 2020";"ALTERA O INCISO III DO ART. 2º DO DECRETO Nº 21.478, DE 2020, QUE ESTABELECE CRITÉRIOS PARA O FUNCIONAMENTO DE ATIVIDADES DURANTE A EMERGÊNCIA DE SAÚDE PÚBLICA DE IMPORTÂNCIA INTER...";"http://leismunicipa.is/ymgab";"SC";0;0;1;0;0;0;0;2020-04-29;420540;4205407;42
"Niterói";"Decreto Nº 13575 de 29 de abril de 2020";"ALTERA O DECRETO Nº 13 .541 DE 06 DE ABRIL DE 2020 QUE REGULAMENTA A LEI Nº 3.480 DE 31 DE MARÇO DE 2020, ALTERADA PELA LEI Nº 3.488 DE 23 DE ABRIL DE 2020, QUE CRIA A RENDA BÁSICA...";"http://leismunicipa.is/kyiel";"RJ";0;0;1;0;0;0;0;2020-04-29;330330;3303302;33
"Salvador";"Decreto Nº 32376 de 29 de abril de 2020";"Fica aberto o Crédito Adicional Extraordinário, no Orçamento Fiscal no montante de R$ 1.820.000,00 (hum milhão, oitocentos e vinte mil reais), para atender a ação de Combate a Pand...";"http://leismunicipa.is/ygmhi";"BA";0;0;1;0;0;0;0;2020-04-29;292740;2927408;29
"Niterói";"Decreto Nº 13576 de 29 de abril de 2020";"DISPÕE SOBRE A PRORROGAÇÃO DAS MEDIDAS RESTRITIVAS DE ISOLAMENTO PARA REDUÇÃO DA TRANSMISSÃO DO CORONAVÍRUS E DÁ OUTRAS PROVIDÊNCIAS.";"http://leismunicipa.is/lkyie";"RJ";0;0;1;0;0;0;0;2020-04-29;330330;3303302;33
"Uberlândia";"Decreto Nº 18600 de 29 de abril de 2020";"Abre Crédito Extraordinário NO ORÇAMENTO DE 2020 para Ações de Enfrentamento da Pandemia Decorrente do Novo Coronavírus - COVID-19.";"http://leismunicipa.is/ykdjl";"MG";0;0;1;0;0;0;0;2020-04-29;317020;3170206;31
"São Bernardo do Campo";"Decreto Nº 21156 de 29 de abril de 2020";"Dispõe sobre o controle de acesso provisório às áreas do entorno e na Rodovia Caminho do Mar (SP 148), a partir do Quilômetro 33, próximo ao entroncamento com a Rodovia Índio Tibir...";"http://leismunicipa.is/hmbyg";"SP";0;0;1;0;0;0;0;2020-04-29;354870;3548708;35
"Niterói";"Lei Ordinária Nº 3491 de 29 de abril de 2020";"Dispõe sobre a concessão de auxílio emergencial aos motoristas de transporte remunerado privado individual de passageiros por Operadora de Transporte Compartilhado (OTC) em virtude...";"http://leismunicipa.is/abymd";"RJ";1;0;0;0;0;0;0;2020-04-29;330330;3303302;33
"Niterói";"Lei Ordinária Nº 3492 de 29 de abril de 2020";"Dispõe sobre medidas de mitigação dos impactos gerados pela Pandemia do Coronavírus (Covid-19) e dá outras providências.";"http://leismunicipa.is/ecbmy";"RJ";1;0;0;0;0;0;0;2020-04-29;330330;3303302;33
"Recife";"Portaria do Executivo Nº 936 de 29 de abril de 2020";"--";"http://leismunicipa.is/ygedm";"PE";0;0;0;0;0;1;0;2020-04-29;261160;2611606;26
"São Paulo";"Decreto Nº 59384 de 29 de abril de 2020";"Determina a obrigatoriedade do uso de máscaras de proteção facial no âmbito do serviço de transporte municipal de passageiros.";"http://leismunicipa.is/lyjdk";"SP";0;0;1;0;0;0;0;2020-04-29;355030;3550308;35
"São Bernardo do Campo";"Decreto Nº 21154 de 29 de abril de 2020";"Dispõe sobre o compartilhamento de dados dos motoristas cadastrados das empresas prestadoras do serviço de intermediação de transporte remunerado privado individual, residentes no ...";"http://leismunicipa.is/bhymg";"SP";0;0;1;0;0;0;0;2020-04-29;354870;3548708;35
"Uberaba";"Decreto Nº 5477 de 29 de abril de 2020";"Prorroga o prazo de vigência do Decreto nº 5402/2020, que <U+0093>Dispõe sobre os serviços públicos municipais da Administração Direta e Indireta, no âmbito do Município de Uberaba, Estad...";"http://leismunicipa.is/fhmyc";"MG";0;0;1;0;0;0;0;2020-04-29;317010;3170107;31
"Niterói";"Lei Ordinária Nº 3489 de 29 de abril de 2020";"Dispõe sobre a Criação de Beneficio Emergencial de Cesta Básica para Cidadãos do Município de Niterói, considerando as situações de emergência e vulnerabilidades temporárias decorr...";"http://leismunicipa.is/eymcb";"RJ";1;0;0;0;0;0;0;2020-04-29;330330;3303302;33
"Recife";"Decreto Nº 33646 de 29 de abril de 2020";"Prorroga, até nova decisão, a suspensão das atividades presenciais das Escolas Públicas Municipais e das Escolas e Universidades Particulares situadas no Município do Recife e disc...";"http://leismunicipa.is/lkjay";"PE";0;0;1;0;0;0;0;2020-04-29;261160;2611606;26
"Recife";"Portaria do Executivo Nº 938 de 29 de abril de 2020";"--";"http://leismunicipa.is/gedym";"PE";0;0;0;0;0;1;0;2020-04-29;261160;2611606;26
"Uberaba";"Decreto Nº 5478 de 29 de abril de 2020";"Altera o Decreto nº 5445/2020, que <U+0093>Estabelece medidas administrativas de racionalização, controle orçamentário e contenção de despesas, no âmbito do Município de Uberaba, Estado d...";"http://leismunicipa.is/fyhmc";"MG";0;0;1;0;0;0;0;2020-04-29;317010;3170107;31
"Patos de Minas";"Lei Ordinária Nº 7935 de 28 de abril de 2020";"Autoriza a suplementação de crédito por Remanejamento entre entidades, e dá outras providências.";"http://leismunicipa.is/mdyba";"MG";1;0;0;0;0;0;0;2020-04-28;314800;3148004;31
"Patos de Minas";"Lei Ordinária Nº 7931 de 28 de abril de 2020";"Altera o Anexo I da Lei nº 7.895, de 19 de dezembro de 2019, que <U+0093>autoriza o Executivo Municipal a efetuar repasses financeiros de subvenções, contribuições, auxílios e outros auxí...";"http://leismunicipa.is/bydam";"MG";1;0;0;0;0;0;0;2020-04-28;314800;3148004;31
"Niterói";"Decreto Nº 13572 de 28 de abril de 2020";"DISPÕE SOBRE A PRORROGAÇÃO DAS MEDIDAS RESTRITIVAS DE ISOLAMENTO PARA REDUÇÃO DA TRANSMISSÃO DO CORONAVÍRUS E DÁ OUTRAS PROVIDÊNCIAS.";"http://leismunicipa.is/jelyf";"RJ";0;0;1;0;0;0;0;2020-04-28;330330;3303302;33
"Sorocaba";"Lei Ordinária Nº 12195 de 28 de abril de 2020";"(Autoriza o Poder Executivo a utilizar parte das emendas impositivas do Orçamento 2020 em decorrência do estado de calamidade declarado pelo Decreto nº 25.663, de 21 de março de 20...";"http://leismunicipa.is/egybm";"SP";1;0;0;0;0;0;0;2020-04-28;355220;3552205;35
"Sorocaba";"Lei Ordinária Nº 12196 de 28 de abril de 2020";"(Estabelece a prorrogação do vencimento de impostos e taxas que especifica, bem como estabelece normas de finanças públicas voltadas a desvinculação do superávit das receitas de fu...";"http://leismunicipa.is/eymbg";"SP";1;0;0;0;0;0;0;2020-04-28;355220;3552205;35
"Campinas";"Lei Ordinária Nº 15904 de 28 de abril de 2020";"Proíbe os estabelecimentos comerciais e os de serviços e as indústrias de impedir o uso de máscaras de proteção facial pelos seus funcionários como medida de prevenção à Covid-19.";"http://leismunicipa.is/iyfbm";"SP";1;0;0;0;0;0;0;2020-04-28;350950;3509502;35
