"mun";"lei";"desc";"link";"UF";"lei_ord";"ata";"decreto";"medida";"oficio";"portaria";"resolucao";"data";"codmun";"id_munic_7";"id_estado"
"Rio Negro";"Decreto Nº 69 de 9 de junho de 2020";"Dispõe sobre a isenção da taxa de utilização do Cine Teatro <U+0093>Antônio Cândido do Amaral<U+0094>, excepcionalmente durante o período da Pandemia do COVID-19 para artistas municipais conform...";"http://leismunicipa.is/ychpb";"PR";0;0;1;0;0;0;0;2020-06-09;412230;4122305;41
"Guaraniaçu";"Decreto Nº 4503 de 9 de junho de 2020";"SÚMULA: Dispõe sobre abertura de Crédito Adicional Especial e estabelece outras providências.";"http://leismunicipa.is/yfpah";"PR";0;0;1;0;0;0;0;2020-06-09;410930;4109302;41
"Camaçari";"Decreto Nº 7360 de 9 de junho de 2020";"DECRETA:Ponto Facultativo para o Funcionalismo Público Municipal.";"http://leismunicipa.is/gyhdp";"BA";0;0;1;0;0;0;0;2020-06-09;290570;2905701;29
"Serro";"Decreto Nº 7101 de 9 de junho de 2020";"Declara Calamidade Pública no Município de Serro devido à Pandemia do Coronavírus (COVID-19) e dá outras providências.";"http://leismunicipa.is/gphay";"MG";0;0;1;0;0;0;0;2020-06-09;316710;3167103;31
"Uberlândia";"Decreto Nº 18655 de 9 de junho de 2020";"ANTECIPA O FERIADO MUNICIPAL DEDICADO A NOSSA SENHORA DA ABADIA PARA O DIA 12 DE JUNHO DE 2020 E DÁ OUTRAS PROVIDÊNCIAS.";"http://leismunicipa.is/monay";"MG";0;0;1;0;0;0;0;2020-06-09;317020;3170206;31
"Três Palmeiras";"Decreto Nº 43 de 9 de junho de 2020";"Autoriza a Contratação Emergencial de Servidor no cargo de Técnico em Enfermagem e dá outras providências";"http://leismunicipa.is/ydcap";"RS";0;0;1;0;0;0;0;2020-06-09;432185;4321857;43
"Serafina Corrêa";"Decreto Nº 857 de 9 de junho de 2020";"Abre crédito extraordinário ao orçamento do exercício de 2020.";"http://leismunicipa.is/ogmyn";"RS";0;0;1;0;0;0;0;2020-06-09;432040;4320404;43
"Campo Verde";"Decreto Nº 46 de 9 de junho de 2020";"DISPÕE SOBRE A ADOÇÃO DE MEDIDAS TEMPORÁRIAS E EMERGENCIAIS DE PREVENÇÃO DE CONTÁGIO PELO CORONA VÍRUS (COVID-19), E DÁ OUTRAS PROVIDÊNCIAS.";"http://leismunicipa.is/dcypg";"MT";0;0;1;0;0;0;0;2020-06-09;510267;5102678;51
"Piraquara";"Decreto Nº 8408 de 9 de junho de 2020";"Altera medidas relativas às regras de funcionamento das atividades religiosas.";"http://leismunicipa.is/gypcd";"PR";0;0;1;0;0;0;0;2020-06-09;411950;4119509;41
"Veranópolis";"Lei Ordinária Nº 7527 de 9 de junho de 2020";"AUTORIZA O MUNICÍPIO REPASSAR RECURSOS FINANCEIROS À ASSOCIAÇÃO VERANENSE DE ASSISTÊNCIA EM SAÚDE - AVAES.";"http://leismunicipa.is/ehfyp";"RS";1;0;0;0;0;0;0;2020-06-09;432280;4322806;43
"Guaraniaçu";"Decreto Nº 4499 de 9 de junho de 2020";"SÚMULA: Dispõe sobre Abertura de Crédito Adicional Suplementar e estabelece outras providências.";"http://leismunicipa.is/pfyah";"PR";0;0;1;0;0;0;0;2020-06-09;410930;4109302;41
"Leoberto Leal";"Decreto Nº 54 de 9 de junho de 2020";"Decreta Ponto Facultativo de Trabalho no ?mbito do Servi?o P?blico Municipal e d? outras Provid?ncias.";"http://leismunicipa.is/apiyd";"SC";0;0;1;0;0;0;0;2020-06-09;420980;4209805;42
"Porto União";"Decreto Nº 977 de 9 de junho de 2020";"Disp?e sobre a circula??o de ve?culos de transporte coletivo urbano municipal durante a situa??o de emerg?ncia decorrente de infec??o humana pelo COVID-19, altera o artigo 1-A do D...";"http://leismunicipa.is/epiby";"SC";0;0;1;0;0;0;0;2020-06-09;421360;4213609;42
"Carlos Barbosa";"Decreto Nº 3571 de 9 de junho de 2020";"Dispõe sobre as medidas de prevenção, monitoramento e controle ao novo Coronavírus (COVID-19) a serem adotadas por todas as Instituições de Ensino no âmbito do Município de Carlos ...";"http://leismunicipa.is/pdiyf";"RS";0;0;1;0;0;0;0;2020-06-09;430480;4304804;43
"Tupanciretã";"Decreto Nº 5853 de 9 de junho de 2020";"Decreta ponto facultativo nas repartições públicas municipais no dia 12 de junho de 2020.";"http://leismunicipa.is/pyage";"RS";0;0;1;0;0;0;0;2020-06-09;432220;4322202;43
"Teutônia";"Decreto Nº 2777 de 8 de junho de 2020";"Recepciona a classificação da BANDEIRA LARANJA  fixada pelo Estado do Rio Grande do Sul para a REGIÃO DE LAJEADO, nos termos do Decreto Estadual nº 55.298,  de 07 de junho de 2020 ...";"http://leismunicipa.is/ndbyo";"RS";0;0;1;0;0;0;0;2020-06-08;432145;4321451;43
"Pontal do Paraná";"Decreto Nº 8727 de 8 de junho de 2020";"Aprova a Resolução Indicativa nº 1/2020 do Comitê da Crise para Tratar do Coronavírus";"http://leismunicipa.is/ydona";"PR";0;0;1;0;0;0;0;2020-06-08;411995;4119954;41
"Patos de Minas";"Decreto Nº 4846 de 8 de junho de 2020";"Dispõe sobre medidas de racionalização para proteção à coletividade no enfrentamento da emergência de saúde pública decorrente do Coronavírus (COVID-19) no município de Patos de Mi...";"http://leismunicipa.is/yonme";"MG";0;0;1;0;0;0;0;2020-06-08;314800;3148004;31
"Nova Erechim";"Decreto Nº 153 de 8 de junho de 2020";"-Altera o art. 1 do decreto 141, de 18 de maio de 2020, que disp?e sobre a ado??o de nova medidas suplementares relativas ao monitoramento e enfrentamento do COVID-19 -Coronav?rus-...";"http://leismunicipa.is/dcbpy";"SC";0;0;1;0;0;0;0;2020-06-08;421140;4211405;42
"Orleans";"Decreto Nº 4813 de 8 de junho de 2020";"AUTORIZA A CIRCULA??O DE VE?CULOS DE TRANSPORTE RODOVI?RIO COM CARACTER?STICAS URBANAS -INTERMUNICIPAL- NO ?MBITO DO MUNIC?PIO DE ORLEANS.";"http://leismunicipa.is/cydpb";"SC";0;0;1;0;0;0;0;2020-06-08;421170;4211702;42
"Erechim";"Decreto Nº 4955 de 8 de junho de 2020";"Recepciona o Decreto Estadual nº 55.298, de 07 de Junho de 2020, que Determina a aplicação das medidas sanitárias segmentadas de que trata o Art. 19 do Decreto nº 55.240, de 10 de ...";"http://leismunicipa.is/yogmn";"RS";0;0;1;0;0;0;0;2020-06-08;430700;4307005;43
"Olímpia";"Decreto Nº 7799 de 8 de junho de 2020";"Dispõe sobre abertura de créditos suplementares.";"http://leismunicipa.is/kyoan";"SP";0;0;1;0;0;0;0;2020-06-08;353390;3533908;35
"Cosmópolis";"Decreto Nº 5487 de 8 de junho de 2020";"<U+0093>Dispõe sobre alteração de dispositivos do Decreto Municipal nº 5.480, de 02 de junho de 2020, e dá outras providências.<U+0094>";"http://leismunicipa.is/nyjlo";"SP";0;0;1;0;0;0;0;2020-06-08;351280;3512803;35
"Lagoa Santa";"Decreto Nº 4049 de 8 de junho de 2020";"Abre Crédito Adicional Extraordinário no orçamento de 2020 para Ações de Enfrentamento da Pandemia Decorrente do Novo Coronavírus - COVID-19.";"http://leismunicipa.is/apicy";"MG";0;0;1;0;0;0;0;2020-06-08;521225;5212253;52
"Lagoa Santa";"Decreto Nº 4049 de 8 de junho de 2020";"Abre Crédito Adicional Extraordinário no orçamento de 2020 para Ações de Enfrentamento da Pandemia Decorrente do Novo Coronavírus - COVID-19.";"http://leismunicipa.is/apicy";"MG";0;0;1;0;0;0;0;2020-06-08;313760;3137601;31
"Morro da Fumaça";"Decreto Nº 89 de 8 de junho de 2020";"AUTORIZA A CIRCULA??O DE VE?CULOS DE TRANSPORTE RODOVI?RIO COM CARACTER?STICAS URBANAS -INTERMUNICIPAL- NO ?MBITO DO MUNIC?PIO DE MORRO DA FUMA?A.";"http://leismunicipa.is/padyi";"SC";0;0;1;0;0;0;0;2020-06-08;421120;4211207;42
"Florianópolis";"Decreto Nº 21635 de 8 de junho de 2020";"ALTERA O DECRETO Nº 21.569, DE 2020, QUE DISPÕE SOBRE MEDIDAS PARA ENFRENTAMENTO DA EMERGÊNCIA DE SAÚDE PÚBLICA DE IMPORTÂNCIA INTERNACIONAL DECORRENTE DA INFECÇÃO HUMANA PELO NOVO...";"http://leismunicipa.is/cgydp";"SC";0;0;1;0;0;0;0;2020-06-08;420540;4205407;42
"Belmonte";"Decreto Nº 56 de 8 de junho de 2020";"ABRE CR?DITOS EXTRAORDIN?RIOS DESTINADOS AO CUSTEIO DAS A??ES DE ENFRENTAMENTO DA EMERG?NCIA P?BLICA DECORRENTE DO CORONAV?RUS -COVID-19-, NO OR?AMENTO GERAL DO MUNIC?PIO DE BELMON...";"http://leismunicipa.is/icdyp";"SC";0;0;1;0;0;0;0;2020-06-08;290340;2903409;29
"Belmonte";"Decreto Nº 56 de 8 de junho de 2020";"ABRE CR?DITOS EXTRAORDIN?RIOS DESTINADOS AO CUSTEIO DAS A??ES DE ENFRENTAMENTO DA EMERG?NCIA P?BLICA DECORRENTE DO CORONAV?RUS -COVID-19-, NO OR?AMENTO GERAL DO MUNIC?PIO DE BELMON...";"http://leismunicipa.is/icdyp";"SC";0;0;1;0;0;0;0;2020-06-08;420215;4202156;42
"São Bento do Sul";"Decreto Nº 1804 de 8 de junho de 2020";"ACRESCE DISPOSITIVO NO DECRETO MUNICIPAL Nº 1.523 DE 16 DE OUTUBRO DE 2019.";"http://leismunicipa.is/pyghb";"SC";0;0;1;0;0;0;0;2020-06-08;421580;4215802;42
"Rio Rufino";"Decreto Nº 327 de 8 de junho de 2020";"PRORROGA PRAZO DE ENCERRAMENTO DA SITUAÇÃO DE EMERGÊNCIA POR CAUSA DA PANDEMIA DE COVID-19, ALTERA O DECRETO MUNICIPAL Nº 303/20, E DÁ OUTRAS PROVIDÊNCIAS.";"http://leismunicipa.is/nohyf";"SC";0;0;1;0;0;0;0;2020-06-08;421505;4215059;42
"Corupá";"Decreto Nº 1946 de 8 de junho de 2020";"DISP?E SOBRE A REALIZA??O DE TURNO ?NICO, COM HOR?RIO REDUZIDO, NO SERVI?O P?BLICO MUNICIPAL, NO PER?ODO E UNIDADES ADMINISTRATIVAS QUE ESPECIFICA, E D? OUTRAS PROVID?NCIAS.";"http://leismunicipa.is/yniof";"SC";0;0;1;0;0;0;0;2020-06-08;420450;4204509;42
"Juara";"Decreto Nº 1504 de 8 de junho de 2020";"Dispõe sobre consolidação das medidas para enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus (2019-nCoV), e medidas administrativa...";"http://leismunicipa.is/oaynk";"MT";0;0;1;0;0;0;0;2020-06-08;510510;5105101;51
"Penha";"Decreto Nº 3543 de 8 de junho de 2020";"DISPÕE SOBRE A RETOMADA GRADUAL DAS ATIVIDADES DO RAMO HOTELEIRO, PARQUES TEMÁTICOS E AMBIENTES E/OU ÁREAS TURÍSTICAS E AFINS, BEM COMO AS MEDIDAS PREVENTIVAS A SEREM UTILIZADAS E ...";"http://leismunicipa.is/ymonb";"SC";0;0;1;0;0;0;0;2020-06-08;421250;4212502;42
"Caçador";"Decreto Nº 8768 de 8 de junho de 2020";"Dispõe sobre o funcionamento dos estabelecimentos comerciais no dia 11 de junho de 2020 e dá outras providências.";"http://leismunicipa.is/yoman";"SC";0;0;1;0;0;0;0;2020-06-08;420300;4203006;42
"Manfrinópolis";"Decreto Legislativo Nº 40 de 8 de junho de 2020";"Dispõe sobre novas medidas para enfrentamento da emergência de saúde pública decorrente do coronavírus - COVID19, no âmbito do Poder Legislativo de Manfrinópolis/PR.";"http://leismunicipa.is/ydpag";"PR";0;0;1;0;0;0;0;2020-06-08;411435;4114351;41
"Florianópolis";"Decreto Nº 21637 de 8 de junho de 2020";"DISPÕE SOBRE A PRORROGAÇÃO DOS PRAZOS REFERENTES AO SERVIÇO ESPECIAL DE TRANSPORTE ESCOLAR EM DECORRÊNCIA DA PANDEMIA RELACIONADA AO CORONAVÍRUS (COVID-19).";"http://leismunicipa.is/pcdyg";"SC";0;0;1;0;0;0;0;2020-06-08;420540;4205407;42
"Camaçari";"Decreto Nº 7359 de 8 de junho de 2020";"Prorroga os efeitos do Decreto Municipal nº 7357, de 30 de maio de 2020, especificamente no que se refere à instituição do toque de recolher como medida complementar de prevenção e...";"http://leismunicipa.is/pgybh";"BA";0;0;1;0;0;0;0;2020-06-08;290570;2905701;29
"Guarujá";"Lei Ordinária Nº 4810 de 8 de junho de 2020";"""Dispõe sobre a obrigatoriedade de aferição de temperatura em todos os estabelecimentos comerciais públicos e privados para enfrentamento da Pandemia de Corona Vírus (COVID-19) no ...";"http://leismunicipa.is/hygbp";"SP";1;0;0;0;0;0;0;2020-06-08;351870;3518701;35
"Palhoça";"Decreto Nº 2598 de 8 de junho de 2020";"CALENDÁRIO. Altera o calendário de feriados e pontos facultativos do Município de Palhoça/SC.";"http://leismunicipa.is/hdpye";"SC";0;0;1;0;0;0;0;2020-06-08;421190;4211900;42
"Nova Itaberaba";"Decreto Nº 220 de 8 de junho de 2020";"Acrescenta Par?grafo ?nico ao Artigo 1, do Decreto 157-2020 de 08 de Abril de 2020, que disp?e sobre a ado??o de medidas administrativas para manter o equil?brio das contas p?blica...";"http://leismunicipa.is/aydpi";"SC";0;0;1;0;0;0;0;2020-06-08;421145;4211454;42
"Morro da Fumaça";"Lei Ordinária Nº 1999 de 8 de junho de 2020";"AUTORIZA O CHEFE DO PODER EXECUTIVO MUNICIPAL ? INSTITUIR O PROJETO -AVANTE MORRO DA FUMA?A- NOSSO COM?RCIO ? MA+IS-, PARA OS FINS QUE ESPECIFICA, E D? OUTRAS PROVID?NCIAS.";"http://leismunicipa.is/piyeb";"SC";1;0;0;0;0;0;0;2020-06-08;421120;4211207;42
"Blumenau";"Decreto Nº 12666 de 8 de junho de 2020";"SUSPENDE OS PRAZOS DE VALIDADE DE CONCURSOS PÚBLICOS HOMOLOGADOS NO ÂMBITO DO PODER EXECUTIVO, SUAS AUTARQUIAS E FUNDAÇÕES PÚBLICAS, ENQUANTO PERDURAR OS EFEITOS DO ESTADO DE CALAM...";"http://leismunicipa.is/yonhg";"SC";0;0;1;0;0;0;0;2020-06-08;420240;4202404;42
"Ponte Serrada";"Decreto Nº 362 de 8 de junho de 2020";"DECLARA PONTO FACULTATIVO, CONFORME ESPECIFICA.";"http://leismunicipa.is/ypdcb";"SC";0;0;1;0;0;0;0;2020-06-08;421340;4213401;42
"Nova Veneza";"Decreto Nº 182 de 8 de junho de 2020";"AUTORIZA A CIRCULA??O DE VE?CULOS DE TRANSPORTE RODOVI?RIO COM CARACTER?STICAS URBANAS -INTERMUNICIPAL- NO ?MBITO DO MUNIC?PIO DE NOVA VENEZA-SC, E D? OUTRAS PROVID?NCIAS.";"http://leismunicipa.is/dycbp";"SC";0;0;1;0;0;0;0;2020-06-08;521500;5215009;52
"Nova Veneza";"Decreto Nº 182 de 8 de junho de 2020";"AUTORIZA A CIRCULA??O DE VE?CULOS DE TRANSPORTE RODOVI?RIO COM CARACTER?STICAS URBANAS -INTERMUNICIPAL- NO ?MBITO DO MUNIC?PIO DE NOVA VENEZA-SC, E D? OUTRAS PROVID?NCIAS.";"http://leismunicipa.is/dycbp";"SC";0;0;1;0;0;0;0;2020-06-08;421160;4211603;42
"Navegantes";"Decreto Nº 114 de 8 de junho de 2020";"INCLUI O ART. 8-A, NO DECRETO MUNICIPAL N? 63, DE 13 ABRIL DE 2020 D? OUTRAS PROVID?NCIAS";"http://leismunicipa.is/ycdpb";"SC";0;0;1;0;0;0;0;2020-06-08;421130;4211306;42
"Treviso";"Decreto Nº 318 de 8 de junho de 2020";"AUTORIZA A CIRCULA??O DE VE?CULOS DE TRANSPORTE RODOVI?RIO COM CARACTER?STICAS URBANAS -INTERMUNICIPAL- NO ?MBITO DO MUNIC?PIO DE TREVISO E D? OUTRAS PROVID?NCIAS.";"http://leismunicipa.is/ypdbc";"SC";0;0;1;0;0;0;0;2020-06-08;421835;4218350;42
"Trombudo Central";"Portaria do Executivo Nº 287 de 8 de junho de 2020";"Disciplina jornada de trabalho a servidora pública municipal Sra. GENI DOS SANTOS.";"http://leismunicipa.is/ylhno";"SC";0;0;0;0;0;1;0;2020-06-08;421860;4218608;42
"Orleans";"Decreto Nº 4812 de 8 de junho de 2020";"AUTORIZA O PONTO FACULTATIVO DOS SERVIDORES P?BLICOS MUNICIPAIS DE ORLEANS EM VIRTUDE DA REALIZA??O DE DEDETIZA??O E HIGIENIZA??O NO ?MBITO DA PREFEITURA E DEMAIS ?RG?OS-AUTARQUIAS...";"http://leismunicipa.is/apdiy";"SC";0;0;1;0;0;0;0;2020-06-08;421170;4211702;42
"Bandeirante";"Decreto Nº 34 de 8 de junho de 2020";"Decreta ponto facultativo no dia 12 de junho de 2020 nas reparti??es p?blicas do Munic?pio de Bandeirante, Estado de Santa Catarina, e d? outras provid?ncias.";"http://leismunicipa.is/ybnao";"SC";0;0;1;0;0;0;0;2020-06-08;420208;4202081;42
"Brunópolis";"Decreto Nº 29 de 8 de junho de 2020";"DISP?E SOBRE NOVAS MEDIDAS RESTRITIVAS DE ENFRENTAMENTO ? SITUA??O DE EMERG?NCIA EM SA?DE P?BLICA DECORRENTE DO NOVO CORONAV?RUS - COVID-19, NO ?MBITO DO MUNIC?PIO DE BRUN?POLIS-SC...";"http://leismunicipa.is/boany";"SC";0;0;1;0;0;0;0;2020-06-08;420287;4202875;42
"Penha";"Decreto Nº 3544 de 8 de junho de 2020";"DETERMINA O CALENDÁRIO DE FERIADOS E PONTOS FACULTATIVOS DO PERÍODO COMPREENDIDO ENTRE JANEIRO A DEZEMBRO DE 2020.";"http://leismunicipa.is/nmboy";"SC";0;0;1;0;0;0;0;2020-06-08;421250;4212502;42
"Ilhota";"Decreto Nº 588 de 8 de junho de 2020";"-Altera o Decreto 554-2020 e d? outras provid?ncias.";"http://leismunicipa.is/bycoa";"SC";0;0;1;0;0;0;0;2020-06-08;420710;4207106;42
"Guaíba";"Decreto Nº 85 de 8 de junho de 2020";"Altera o artigo 30; acrescenta as Seções XV e XVI ao Capítulo II; e cria os artigos 39-A e 39-B ao Decreto Municipal nº 065, de 11 de maio de 2020.";"http://leismunicipa.is/ydphe";"RS";0;0;1;0;0;0;0;2020-06-08;430930;4309308;43
"Trombudo Central";"Portaria do Executivo Nº 288 de 8 de junho de 2020";"Concede licença prêmio por assiduidade ao servidor público municipal Sr. FABIO NORENBERG.";"http://leismunicipa.is/ypehd";"SC";0;0;0;0;0;1;0;2020-06-08;421860;4218608;42
"São Leopoldo";"Decreto Nº 9587 de 8 de junho de 2020";"Abre Crédito Suplementar no valor de R$ 472,68 (Quatrocentos e setenta e dois reais e sessenta e oito centavos) e adota como recurso da Vara de Execuções Criminais.";"http://leismunicipa.is/hepyf";"RS";0;0;1;0;0;0;0;2020-06-08;431870;4318705;43
"Ponta Grossa";"Decreto Nº 17379 de 8 de junho de 2020";"Dispõe sobre a suspensão do cadastramento de idosos para fins de concessão de benefício no transporte coletivo urbano.";"http://leismunicipa.is/eyoln";"PR";0;0;1;0;0;0;0;2020-06-08;411990;4119905;41
"Tubarão";"Decreto Nº 5102 de 8 de junho de 2020";"Altera o Decreto n° 5.078, de 13 de maio de 2020, que Dispõe sobre a suspensão das atividades para treino do desporto profissional e amador no âmbito do município de Tubarão/SC e d...";"http://leismunicipa.is/ygjap";"SC";0;0;1;0;0;0;0;2020-06-08;421870;4218707;42
"Novo Horizonte";"Decreto Nº 2642 de 8 de junho de 2020";"Determina ponto facultativo nas reparti??es p?blicas municipais no Dia 12 de JUNHO de 2.020 e d? outras provid?ncias.";"http://leismunicipa.is/fiyno";"SC";0;0;1;0;0;0;0;2020-06-08;292303;2923035;29
"Novo Horizonte";"Decreto Nº 2642 de 8 de junho de 2020";"Determina ponto facultativo nas reparti??es p?blicas municipais no Dia 12 de JUNHO de 2.020 e d? outras provid?ncias.";"http://leismunicipa.is/fiyno";"SC";0;0;1;0;0;0;0;2020-06-08;421165;4211652;42
"Novo Horizonte";"Decreto Nº 2642 de 8 de junho de 2020";"Determina ponto facultativo nas reparti??es p?blicas municipais no Dia 12 de JUNHO de 2.020 e d? outras provid?ncias.";"http://leismunicipa.is/fiyno";"SC";0;0;1;0;0;0;0;2020-06-08;353350;3533502;35
"Cristal do Sul";"Decreto Nº 39 de 8 de junho de 2020";"ALTERA A REDAÇÃO DO ART 3º DO DECRETO Nº 35 DE 27 DE MAIO DE 2020 QUE REGULAMENTA O ART.49 DO DECRETO Nº 32 QUE INSTITUI O SISTEMA DE DISTANCIAMENTO CONTROLADO PARA FINS DE PREVENÇ...";"http://leismunicipa.is/eynbo";"RS";0;0;1;0;0;0;0;2020-06-08;430607;4306072;43
"Erechim";"Decreto Nº 4956 de 8 de junho de 2020";"Recepciona o Decreto nº 55.299 de 07 de Junho de 2020, que Altera o Decreto nº 55.240, de 10 de maio de 2020, que institui o Sistema de Distanciamento Controlado para fins de preve...";"http://leismunicipa.is/mnhoy";"RS";0;0;1;0;0;0;0;2020-06-08;430700;4307005;43
"Ijuí";"Decreto Nº 7098 de 8 de junho de 2020";"Recepciona o Decreto Estadual nº 55.298, de 4 de junho de 2020, que determina a aplicação das medidas sanitárias segmentadas de que trata o art. 19 do Decreto Estadual nº 55.240, d...";"http://leismunicipa.is/knybo";"RS";0;0;1;0;0;0;0;2020-06-08;431020;4310207;43
"Forquilhinha";"Decreto Nº 61 de 8 de junho de 2020";"AUTORIZA A CIRCULAÇÃO DE VEÍCULOS DE TRANSPORTE RODOVIÁRIO COM CARACTERÍSTICAS URBANAS (INTERMUNICIPAL) NO ÂMBITO DO MUNICÍPIO DE FORQUILHINHA.";"http://leismunicipa.is/fnydo";"SC";0;0;1;0;0;0;0;2020-06-08;420545;4205456;42
"Nova Santa Rita";"Decreto Nº 57 de 8 de junho de 2020";"ANTECIPA PONTO FACULTATIVO.";"http://leismunicipa.is/onmjy";"RS";0;0;1;0;0;0;0;2020-06-08;220795;2207959;22
"Nova Santa Rita";"Decreto Nº 57 de 8 de junho de 2020";"ANTECIPA PONTO FACULTATIVO.";"http://leismunicipa.is/onmjy";"RS";0;0;1;0;0;0;0;2020-06-08;431337;4313375;43
"Balneário Arroio do Silva";"Decreto Nº 68 de 8 de junho de 2020";"INSTITUI PONTO FACULTATIVO NAS REPARTI??ES P?BLICAS INTEGRANTES DA ADMINISTRA??O DIRETA E INDIRETA DO MUNIC?PIO DE BALNE?RIO ARROIO DO SILVA, E D? OUTRAS PROVID?NCIAS.";"http://leismunicipa.is/bonya";"SC";0;0;1;0;0;0;0;2020-06-08;420195;4201950;42
"Coronel Martins";"Decreto Nº 108 de 8 de junho de 2020";"DECRETA PONTO FACULTATIVO NO ?MBITO DA ADMINISTRA??O MUNICIPAL E D? OUTRAS PROVID?NCIAS.";"http://leismunicipa.is/yonab";"SC";0;0;1;0;0;0;0;2020-06-08;420445;4204459;42
"Coronel Bicaco";"Decreto Nº 162 de 8 de junho de 2020";"Abre crédito extraordinário ao Orçamento do exercício de 2020.";"http://leismunicipa.is/pcdya";"RS";0;0;1;0;0;0;0;2020-06-08;430590;4305900;43
"Turvo";"Decreto Nº 37 de 8 de junho de 2020";"DECRETA PONTO FACULTATIVO.";"http://leismunicipa.is/pbycd";"SC";0;0;1;0;0;0;0;2020-06-08;412796;4127965;41
"Turvo";"Decreto Nº 37 de 8 de junho de 2020";"DECRETA PONTO FACULTATIVO.";"http://leismunicipa.is/pbycd";"SC";0;0;1;0;0;0;0;2020-06-08;421880;4218806;42
"São Paulo";"Decreto Nº 59498 de 8 de junho de 2020";"Confere nova redação ao artigo 13 e acresce o § 2º ao artigo 19, ambos do Decreto nº 59.283, de 16 de março de 2020, que declarou situação de emergência no Município de São Paulo e...";"http://leismunicipa.is/nyoel";"SP";0;0;1;0;0;0;0;2020-06-08;355030;3550308;35
"Pinheiro Preto";"Portaria do Executivo Nº 405 de 8 de junho de 2020";"DESIGNA TEMPORARIAMENTE O SERVIDOR ADEMILSON FRANCO DE MELO, PROFESSOR DA SECRETARIA DE EDUCAÇÃO, CULTURA E ESPORTES PARA EXERCER A FUNÇÃO DE MOTORISTA NA SECRETARIA DE SAÚDE E BEM...";"http://leismunicipa.is/ylgno";"SC";0;0;0;0;0;1;0;2020-06-08;421300;4213005;42
"Trombudo Central";"Portaria do Executivo Nº 284 de 8 de junho de 2020";"Concede licença prêmio por assiduidade ao servidor público municipal Sr. ADEMIR DA SILVA.";"http://leismunicipa.is/ylonh";"SC";0;0;0;0;0;1;0;2020-06-08;421860;4218608;42
"Trombudo Central";"Portaria do Executivo Nº 285 de 8 de junho de 2020";"Concede licença prêmio por assiduidade a servidora pública municipal Sra. ILENA SEBOLD DE SOUZA.";"http://leismunicipa.is/nhylo";"SC";0;0;0;0;0;1;0;2020-06-08;421860;4218608;42
